pid,epsilon,alpha,cr,cr_realized,file_bytes,r2_wheel,balanced_accuracy_choice,null_choice,balanced_accuracy_feedback,null_feedback
e8f9fba4-d151-4b00-bee7-447f0f3e752c,250.0,14.0,72.73444060054672,54.0738113292626,35696092,0.1597282481954447,0.5228071766396473,0.4964494209234742,0.6603556402318012,0.4934846512108796
e8f9fba4-d151-4b00-bee7-447f0f3e752c,250.0,28.0,108.81034264542012,77.58525063924041,24878746,0.1337255607025443,0.5265391966739679,0.499698840391337,0.5895153608001905,0.4994575987746936
e8f9fba4-d151-4b00-bee7-447f0f3e752c,250.0,40.0,127.57841168845567,88.47642617207019,21816249,0.124233325135962,0.5241953485776469,0.5003395513633943,0.6080812891958403,0.4982273392867446
e8f9fba4-d151-4b00-bee7-447f0f3e752c,250.0,55.0,142.28792783289094,96.5441908316358,19993163,0.111460404733408,0.5213701745329743,0.5027833861634703,0.6161486861951259,0.5012047513080193
e8f9fba4-d151-4b00-bee7-447f0f3e752c,250.0,75.0,153.8154535390273,104.28494692700592,18509131,0.0945702211355687,0.5325522831591724,0.5017205671062613,0.5114908311502739,0.5023773569594322
e8f9fba4-d151-4b00-bee7-447f0f3e752c,250.0,96.0,160.83890632042323,108.62199061220868,17770101,0.0838594503734293,0.5102996777208868,0.4974827103315884,0.5065194093831865,0.499544651787947
e8f9fba4-d151-4b00-bee7-447f0f3e752c,300.0,14.0,77.6673723421071,56.61547580334134,34093571,0.1599162767013514,0.5294376159716506,0.5002202896838239,0.6402417242200524,0.5056610456700714
e8f9fba4-d151-4b00-bee7-447f0f3e752c,300.0,40.0,140.798811901938,94.00688148012212,20532792,0.1241429474293561,0.5285621608047212,0.4983916947942194,0.6144915456060966,0.5014351460461268
e8f9fba4-d151-4b00-bee7-447f0f3e752c,300.0,55.0,158.8491295767895,103.147677848467,18713206,0.1115253621715337,0.5213701745329743,0.50302904844104,0.6161486861951259,0.4970612316540673
e8f9fba4-d151-4b00-bee7-447f0f3e752c,300.0,75.0,173.28743704043487,112.0280657555217,17229823,0.0945672439373238,0.5325522831591724,0.501976896019673,0.5114908311502739,0.500559727071191
e8f9fba4-d151-4b00-bee7-447f0f3e752c,300.0,96.0,182.19126547633888,117.04795990559388,16490879,0.0838594315336898,0.5102996777208868,0.5025829184840406,0.5065194093831865,0.4985544823705927
e8f9fba4-d151-4b00-bee7-447f0f3e752c,350.0,14.0,83.13175944342413,59.68728243917666,32338945,0.1602320644044135,0.542112532611577,0.5039347021219391,0.604767008017782,0.5039905619433704
e8f9fba4-d151-4b00-bee7-447f0f3e752c,350.0,28.0,128.65131748443645,86.68139169389441,22268029,0.1340918024793029,0.5059816956624859,0.4961382582665893,0.5968087639914266,0.4960458660338161
e8f9fba4-d151-4b00-bee7-447f0f3e752c,350.0,40.0,155.11134943947752,100.13934065836008,19275379,0.123818951881005,0.5224130474210695,0.4991648450116192,0.6144915456060966,0.5058460570671514
e8f9fba4-d151-4b00-bee7-447f0f3e752c,350.0,55.0,177.21073234739185,110.52465837094888,17464191,0.111407370511505,0.5202540563918691,0.499120879120879,0.6073072953877907,0.4975696201694654
e8f9fba4-d151-4b00-bee7-447f0f3e752c,350.0,96.0,206.7438556329371,126.62505694186996,15243616,0.0838594383381333,0.5102996777208868,0.500172329423732,0.5065194093831865,0.4987595727056764
e8f9fba4-d151-4b00-bee7-447f0f3e752c,450.0,14.0,93.61482136825836,65.30977960470577,29554896,0.1536275021302064,0.5356181201780208,0.5017501245832242,0.6232237834405017,0.4978262215794333
e8f9fba4-d151-4b00-bee7-447f0f3e752c,450.0,40.0,181.4735305301325,110.14636549711824,17524171,0.1228826589425676,0.5289876808460175,0.4965734433090675,0.6146006985790268,0.5030080338594264
e8f9fba4-d151-4b00-bee7-447f0f3e752c,450.0,55.0,211.8070739762563,122.6435234030408,15738489,0.1110935442560936,0.5186566123024122,0.4989515979189893,0.6097384297848695,0.4995647457537461
e8f9fba4-d151-4b00-bee7-447f0f3e752c,450.0,75.0,237.9983704811682,135.26165674921225,14270295,0.0944736917683203,0.5290923169217462,0.4963248098714438,0.5107168373422244,0.4992365471175487
eebcaf65-7fa4-4118-869d-a084e84530e2,50.0,14.0,55.587223008414036,44.484697041311094,39608321,0.2519760912345489,0.4990566037735849,0.50012909632572,0.8358845951096874,0.5085203896557108
eebcaf65-7fa4-4118-869d-a084e84530e2,50.0,28.0,65.78460716492422,52.45831168986992,33587893,0.2225989012025242,0.5,0.5,0.7561939905113337,0.500491339963817
eebcaf65-7fa4-4118-869d-a084e84530e2,50.0,40.0,69.39785247056413,55.25706599207769,31886676,0.1992669063120653,0.5,0.5,0.7424577267750699,0.494481488369103
eebcaf65-7fa4-4118-869d-a084e84530e2,50.0,55.0,71.8139748086254,57.204230822662595,30801291,0.1877680470556497,0.5,0.5,0.6957138802157252,0.4974417077628086
eebcaf65-7fa4-4118-869d-a084e84530e2,50.0,75.0,73.55693767303215,58.78400967680548,29973528,0.1840236085795428,0.5016472773487144,0.5000423318819546,0.6829204006325778,0.5008440435848692
eebcaf65-7fa4-4118-869d-a084e84530e2,50.0,96.0,74.57823262231031,59.706051843121294,29510646,0.184217750316969,0.5,0.5,0.6416710595677385,0.4957047758767942
eebcaf65-7fa4-4118-869d-a084e84530e2,100.0,14.0,80.45264014494734,59.71435622649377,29506542,0.2520730516272368,0.5016472773487144,0.5006156901688182,0.8377093386318478,0.4953277015547658
eebcaf65-7fa4-4118-869d-a084e84530e2,100.0,28.0,103.25393913420406,74.94967741419545,23508629,0.2222268938115431,0.5,0.5,0.7561939905113337,0.5066750236475008
eebcaf65-7fa4-4118-869d-a084e84530e2,100.0,40.0,112.2827064141744,80.79547653517737,21807708,0.1992669216678949,0.5,0.5,0.7424577267750699,0.5025472031664693
eebcaf65-7fa4-4118-869d-a084e84530e2,100.0,55.0,118.63505495979932,85.02726549792173,20722343,0.1877680470556497,0.5,0.5,0.6957138802157252,0.5004557424396875
eebcaf65-7fa4-4118-869d-a084e84530e2,100.0,75.0,123.38005928465206,88.56503429577302,19894580,0.1840236085795428,0.5016472773487144,0.4991654571843251,0.6829204006325778,0.5039375154971486
eebcaf65-7fa4-4118-869d-a084e84530e2,100.0,96.0,126.22569498687407,90.67473979885854,19431698,0.184217750316969,0.5,0.5,0.6416710595677385,0.5025355630860218
eebcaf65-7fa4-4118-869d-a084e84530e2,150.0,14.0,93.68037927240206,67.299355608931,26180996,0.2421892712086102,0.5,0.5,0.8313125988402741,0.5029262978574905
eebcaf65-7fa4-4118-869d-a084e84530e2,250.0,14.0,116.14897915003492,77.55382683982151,22719242,0.212702821471327,0.5007038811222994,0.5000297914597814,0.8093143019342282,0.5011077476559129
eebcaf65-7fa4-4118-869d-a084e84530e2,250.0,28.0,165.7839740371527,103.43905211267996,17033839,0.1967285379492901,0.5016472773487144,0.4993644488579939,0.7699099793195734,0.4951639483520217
eebcaf65-7fa4-4118-869d-a084e84530e2,250.0,40.0,189.51808779535665,114.85867760293016,15340279,0.1853894877961813,0.5025906735751295,0.5004865938430983,0.7149649243745184,0.4973657946937763
eebcaf65-7fa4-4118-869d-a084e84530e2,250.0,55.0,207.88911241860455,123.43079006559478,14274916,0.1825694586246223,0.5,0.5,0.6847248692267143,0.4953178063384484
eebcaf65-7fa4-4118-869d-a084e84530e2,250.0,75.0,222.61362273286963,130.9754419767733,13452630,0.1820381521397706,0.5025906735751295,0.5001088534107402,0.6673391184461295,0.4998698813492391
eebcaf65-7fa4-4118-869d-a084e84530e2,250.0,96.0,231.87441174183044,135.68483268379893,12985712,0.1844865110575138,0.5,0.5,0.6370787883703013,0.5028092082908597
eebcaf65-7fa4-4118-869d-a084e84530e2,300.0,14.0,125.96739584904518,81.55561284827894,21604450,0.2003165842911146,0.5,0.5,0.8285450711649973,0.5004576480149874
eebcaf65-7fa4-4118-869d-a084e84530e2,300.0,40.0,212.2168371497716,122.1428788802556,14425435,0.1806561971305366,0.5025906735751295,0.4995928500496525,0.7305259316329427,0.5061742820802454
eebcaf65-7fa4-4118-869d-a084e84530e2,300.0,55.0,235.23900751715385,131.7690951661446,13371604,0.1780881714738535,0.5,0.5,0.6920846680994283,0.5009369461204324
eebcaf65-7fa4-4118-869d-a084e84530e2,300.0,75.0,254.08875752652312,140.38192627998333,12551218,0.1806796625808002,0.5016472773487144,0.4997084510987193,0.6938891366935648,0.5049643450790239
eebcaf65-7fa4-4118-869d-a084e84530e2,300.0,96.0,266.1266600441958,145.78106316767347,12086372,0.1839695043727961,0.5,0.5,0.650815052106565,0.4985796920773985
eebcaf65-7fa4-4118-869d-a084e84530e2,350.0,14.0,138.56895901667215,86.37101655215085,20399947,0.1941295412604141,0.5,0.5,0.753446737764081,0.5068455496781185
eebcaf65-7fa4-4118-869d-a084e84530e2,350.0,28.0,205.12915036534608,115.89918249947262,15202559,0.185398004031117,0.5,0.5,0.731448440858035,0.5005626612851384
eebcaf65-7fa4-4118-869d-a084e84530e2,350.0,40.0,240.97602946587207,130.189858653941,13533805,0.1757404234824521,0.5098836640922866,0.4999032414126753,0.7030331292323913,0.5014052355107401
eebcaf65-7fa4-4118-869d-a084e84530e2,350.0,55.0,270.7310040262735,140.95349056180387,12500323,0.1741597860792152,0.5,0.5,0.702171444791371,0.4988977854000789
eebcaf65-7fa4-4118-869d-a084e84530e2,350.0,96.0,312.27772218836583,157.00981643200856,11222000,0.1831263869076453,0.5,0.5,0.6425530189367827,0.4990050945440854
eebcaf65-7fa4-4118-869d-a084e84530e2,450.0,14.0,166.65174152003465,96.06491983432008,18341390,0.169571356942487,0.5,0.5,0.7451644296662747,0.5028263699479295
eebcaf65-7fa4-4118-869d-a084e84530e2,450.0,40.0,302.35172921595745,144.0645592421952,12230379,0.1647625533723091,0.5,0.5,0.7121973966992416,0.5000308335858794
eebcaf65-7fa4-4118-869d-a084e84530e2,450.0,55.0,348.8070981046645,156.8612022542891,11232632,0.168186493378154,0.5,0.5,0.6957341551437493,0.5070937910387451
eebcaf65-7fa4-4118-869d-a084e84530e2,450.0,75.0,390.84272206726854,168.93310343134848,10429952,0.1782983309229682,0.5,0.5,0.6856676533798305,0.4917628752605816
fe380793-8035-414e-b000-09bfe5ece92a,50.0,14.0,42.6747492781305,35.17459537700798,63202229,0.1803638889620137,0.565175608783159,0.5005413703943116,0.5057461241999895,0.5001476293103447
fe380793-8035-414e-b000-09bfe5ece92a,50.0,28.0,53.41927126138244,44.01907000207491,50503403,0.1716741313125176,0.5860455839422676,0.496723497091144,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,50.0,40.0,57.679519137762775,47.63342218954736,46671281,0.1652467444084189,0.5592169679606898,0.4996326492135315,0.4993765586034913,0.5004270186335404
fe380793-8035-414e-b000-09bfe5ece92a,50.0,55.0,60.91114446170586,49.89245796734483,44558094,0.1585804616618074,0.5737021994161484,0.5001381437190261,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,50.0,75.0,63.61447605590491,51.64778703252848,43043719,0.1565886877793521,0.5996378125509964,0.497357681534152,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,50.0,96.0,65.42856696638869,53.70847192318924,41392219,0.1618913350296896,0.5988762669761201,0.4988695054945055,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,100.0,14.0,54.54753158231462,43.199115370547496,51461999,0.1803324361507098,0.5661502057986256,0.4990272839905193,0.5057461241999895,0.4995366379310343
fe380793-8035-414e-b000-09bfe5ece92a,100.0,28.0,73.39437663938799,57.33553774664926,38773733,0.1716744792407207,0.5860455839422676,0.5038909179056237,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,100.0,40.0,81.67363387760034,63.62336057961574,34941770,0.1652472905369691,0.5592169679606898,0.4983481469510881,0.4993765586034913,0.5004270186335404
fe380793-8035-414e-b000-09bfe5ece92a,100.0,55.0,88.29997568364827,67.7187518267219,32828615,0.1585804616618074,0.5737021994161484,0.5040992781728076,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,100.0,75.0,94.08943630984852,70.99367035572315,31314240,0.1565886877793521,0.5996378125509964,0.5006798373195431,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,100.0,96.0,98.10684699922976,74.94630745507664,29662740,0.1618913350296896,0.5988762669761201,0.5051892372333548,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,150.0,14.0,60.897567812496256,47.10642706710225,47193408,0.1801005958932405,0.568910808507552,0.4926708683473388,0.5034965034965035,0.4997823275862069
fe380793-8035-414e-b000-09bfe5ece92a,250.0,14.0,69.20695624356831,52.444969417972246,42389439,0.1795854795424405,0.5498472375840873,0.5010407239819004,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,250.0,28.0,101.1306415021926,73.81726396235145,30116435,0.1717531036879072,0.5874666823810991,0.4991175662572721,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,250.0,40.0,117.43691704780744,84.49657825230797,26310093,0.1652588554490502,0.5606380663995213,0.4966017830209006,0.4993765586034913,0.5006366459627329
fe380793-8035-414e-b000-09bfe5ece92a,250.0,55.0,131.61307893077128,91.85988108240736,24201129,0.1585819287151574,0.5737021994161484,0.5013152607196725,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,250.0,75.0,144.89368259617007,97.98952847919112,22687249,0.1565920904371349,0.5996378125509964,0.497685170221935,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,250.0,96.0,154.64524368297128,105.68238270445129,21035794,0.1619015137034171,0.5998304654494026,0.4996044494720965,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,300.0,14.0,71.65784275188317,53.88200589884706,41258910,0.1790041106214916,0.5529840800710776,0.5053210245636716,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,300.0,40.0,123.44986587040536,87.51873484960474,25401565,0.1652097662579007,0.5618257148555783,0.4959520308123249,0.4993765586034913,0.4995885093167702
fe380793-8035-414e-b000-09bfe5ece92a,300.0,55.0,139.18888613163037,95.42650508140738,23296597,0.1585757539689529,0.5737021994161484,0.5028118670545141,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,300.0,75.0,154.1278535197171,102.05652193692988,21783153,0.1565936715217526,0.5996378125509964,0.5031416989872871,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,300.0,96.0,165.20838888075457,110.42805324279388,20131776,0.1618972485456621,0.5998304654494026,0.5011083279465632,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,350.0,14.0,74.06694089508916,55.27387528718331,40219956,0.1785081694536578,0.5651960073253431,0.5102491111829347,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,350.0,28.0,109.8371406739012,78.2973984359418,28393189,0.1721482500251329,0.5910500262914543,0.4946035606550313,0.4993765586034913,0.4995786637931034
fe380793-8035-414e-b000-09bfe5ece92a,350.0,40.0,129.03417225758176,90.22092298421867,24640768,0.1652681130130761,0.565175608783159,0.4974706690368455,0.4993765586034913,0.5000077639751552
fe380793-8035-414e-b000-09bfe5ece92a,350.0,55.0,146.26906032110907,98.60091961647564,22546573,0.1586901015604676,0.5694593026418379,0.5021682826976944,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,350.0,96.0,175.25913098538848,114.69128725794428,19383450,0.1618994071088711,0.5988762669761201,0.5082941984486101,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,450.0,14.0,78.77320335332232,57.8462348696059,38431418,0.1783367207392632,0.5473200848579355,0.5007414081017022,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,450.0,40.0,138.98337219551482,94.63142407488536,23492332,0.1656281583934925,0.557947725335896,0.4973536414565827,0.4993765586034913,0.4995885093167702
fe380793-8035-414e-b000-09bfe5ece92a,450.0,55.0,158.89756904345262,103.71263680637648,21435313,0.1589968972960719,0.5589427208935468,0.5043248761042878,0.5,0.5
fe380793-8035-414e-b000-09bfe5ece92a,450.0,75.0,178.54624807703684,111.54461440211232,19930257,0.15666312207247,0.5922376747475113,0.5064496875673347,0.5,0.5
1a276285-8b0e-4cc9-9f0a-a3a002978724,150.0,28.0,100.34689999447252,87.04485989865363,21931124,0.1330720232428504,0.5016812865497077,0.5011111111111112,0.539550114722198,0.5004675565175566
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,150.0,28.0,103.806332940776,88.21887684958679,22929716,0.0400003201852671,0.5325667108948843,0.498493065897245,0.5423478313325693,0.5010317460317459
6638cfb3-3831-4fc2-9327-194b76cf22e1,150.0,28.0,134.49565386434065,113.2936343406698,14560974,0.0428917447445794,0.5745164960182025,0.5023601474596275,0.5142610543088567,0.4991892236976505
749cb2b7-e57e-4453-a794-f6230e4d0226,150.0,28.0,103.00835525740854,86.84837015239624,24864656,0.0634690981754524,0.4990421455938697,0.500539638932496,0.6062935577086521,0.5007262578192812
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,150.0,28.0,83.45078428546363,72.1665752279606,24692315,0.3046869950684654,0.7808656860380998,0.4954197519661222,0.8333926593893372,0.5015176373258479
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,150.0,28.0,97.29994366609304,85.48290865288328,19298157,0.0307473887394453,0.585508916566937,0.4906954077955612,0.4977426636568848,0.5005551883674818
dab512bd-a02d-4c1f-8dbc-9155a163efc0,150.0,28.0,105.66858366339106,92.13622004654005,15291347,0.169041264101914,0.528674251218946,0.5021755118203609,0.6362648957298908,0.5040581044638422
dc7e9403-19f7-409f-9240-05ee57cb7aea,150.0,28.0,82.28233698919261,71.7789020476995,26547401,0.0852397241386581,0.573098828379258,0.4998427150159077,0.5399018654816461,0.5024476033158046
e8f9fba4-d151-4b00-bee7-447f0f3e752c,150.0,28.0,87.70651562306718,75.90658406208644,25428937,0.1331471194570282,0.5265391966739679,0.4987727482117385,0.5927204890053187,0.5048569648421721
eebcaf65-7fa4-4118-869d-a084e84530e2,150.0,28.0,125.65185945162406,106.763642180616,16503410,0.2195246850275095,0.5,0.5,0.7690280199505292,0.5043658452030012
fe380793-8035-414e-b000-09bfe5ece92a,150.0,28.0,85.24565973276694,73.83145834305442,30110645,0.1716843432593158,0.5867459338905913,0.5051402445593622,0.5,0.5
1a276285-8b0e-4cc9-9f0a-a3a002978724,450.0,96.0,231.04420629201684,188.1186735456584,10147805,0.114719359542999,0.5027777777777778,0.5000641025641026,0.500617176381749,0.4995079365079365
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,450.0,96.0,259.38061012921645,209.07739083051575,9675048,0.0295562007507035,0.5354562877782691,0.4983752326880119,0.5084695662665139,0.49954501727229
6638cfb3-3831-4fc2-9327-194b76cf22e1,450.0,96.0,430.24106747159215,306.7186416564081,5378433,0.0064613181118323,0.5998256578461356,0.4949070159294675,0.5117647058823529,0.4998545935228023
749cb2b7-e57e-4453-a794-f6230e4d0226,450.0,96.0,254.4789394557996,203.95799633595183,10587743,0.0770703923330087,0.4961685823754789,0.500357142857143,0.6069309875913649,0.5053370147556193
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,450.0,96.0,230.75111243887915,186.6157278716876,9548819,0.2364356656537027,0.7507234145165179,0.5028036600120993,0.7449770605916786,0.4958276130325426
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,450.0,96.0,293.93842609886724,234.69995895467443,7028815,0.0239074953184197,0.5595348905929111,0.4950632288435659,0.5013676802549463,0.4996160547978128
dab512bd-a02d-4c1f-8dbc-9155a163efc0,450.0,96.0,305.807524165004,237.72226445172947,5926609,0.1654839273041088,0.5066751799396332,0.4972507019795186,0.5836022840119166,0.4995974025974026
dc7e9403-19f7-409f-9240-05ee57cb7aea,450.0,96.0,215.71015575143596,179.69054473900576,10604583,0.0626234298649478,0.5087763072249946,0.5010110898138006,0.5,0.5
e8f9fba4-d151-4b00-bee7-447f0f3e752c,450.0,96.0,255.07177640961245,202.88295252342948,9513977,0.0838606388065136,0.5087022336314299,0.5013941954492446,0.5065194093831865,0.4999548324581145
eebcaf65-7fa4-4118-869d-a084e84530e2,450.0,96.0,419.7772805749999,280.8345578256014,6274029,0.1837085682322291,0.5,0.5,0.6626860224646203,0.5056890032234068
fe380793-8035-414e-b000-09bfe5ece92a,450.0,96.0,193.56112233215555,161.9381381089572,13728161,0.1618603310608166,0.5998304654494026,0.5068913757810817,0.5,0.5
1a276285-8b0e-4cc9-9f0a-a3a002978724,150.0,40.0,114.39515478780363,83.57799886422735,22840839,0.1314286716154963,0.4989035087719298,0.5000641025641026,0.5171139380209695,0.5004850168350169
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,150.0,40.0,122.56098262523372,86.55684406386922,23370004,0.0397280004701192,0.5707098628925255,0.5006451507818317,0.5597695602340592,0.4978967160785343
6638cfb3-3831-4fc2-9327-194b76cf22e1,150.0,40.0,154.57483256553542,100.94126701579845,16342827,0.038647450282768,0.5800127062925697,0.4980361834048717,0.5095073695392378,0.4989639037433155
749cb2b7-e57e-4453-a794-f6230e4d0226,150.0,40.0,118.59161887316468,83.82806049177957,25760525,0.0689752634475316,0.4993259543067972,0.5003980900052327,0.5757649158592555,0.4995777588219448
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,150.0,40.0,97.0242737902972,72.66887935209543,24521636,0.2986268819199709,0.7787557270315891,0.5024774047186934,0.8062015503875969,0.4993339481771436
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,150.0,40.0,109.95773030851744,79.9926504206995,20622677,0.036688390066206,0.5510024673847199,0.5011021950258192,0.5,0.5
dab512bd-a02d-4c1f-8dbc-9155a163efc0,150.0,40.0,119.59181442753436,85.94870042942416,16392184,0.1726165019202886,0.511725098676573,0.4948686832431241,0.5993979642502483,0.4979568518912781
dc7e9403-19f7-409f-9240-05ee57cb7aea,150.0,40.0,95.24539831724572,72.14006704576916,26414493,0.067930214055391,0.5798031026252983,0.5020807580973242,0.5,0.5
e8f9fba4-d151-4b00-bee7-447f0f3e752c,150.0,40.0,99.62552550238613,73.60207703101217,26225126,0.123896154822751,0.5231036455208784,0.4962776352134698,0.617805826784155,0.4984250040875604
eebcaf65-7fa4-4118-869d-a084e84530e2,150.0,40.0,139.24159962473135,95.02409627118293,18542288,0.1982271401863395,0.5,0.5,0.7397104740278172,0.5049188408592079
fe380793-8035-414e-b000-09bfe5ece92a,150.0,40.0,96.6204758286735,72.3419053109768,30730637,0.1652461771879058,0.5634802632771845,0.5007132891618186,0.4993765586034913,0.5000077639751553
1a276285-8b0e-4cc9-9f0a-a3a002978724,150.0,55.0,125.98962291532288,89.53093677957823,21322145,0.1277219673818781,0.5005847953216375,0.5002018633540373,0.5042403647875461,0.4987024771524772
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,150.0,55.0,136.8287817420952,93.18099922468696,21708651,0.036559102160475,0.5445599292348517,0.500647989575577,0.5141159437775231,0.5011430320521231
6638cfb3-3831-4fc2-9327-194b76cf22e1,150.0,55.0,169.22179438706843,110.83210082094858,14884367,0.025504307776616,0.5697737984427405,0.5041727833342614,0.5047536847696189,0.5009054857898216
749cb2b7-e57e-4453-a794-f6230e4d0226,150.0,55.0,131.50944338498957,90.22218593854802,23934854,0.0688529487429692,0.4964523910884064,0.499541797488226,0.5756331803501615,0.5040934123492263
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,150.0,55.0,105.9463747073119,78.95640006346784,22568909,0.278807790119697,0.7493368700265253,0.5040007259528131,0.7731767125454834,0.5049367225927738
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,150.0,55.0,118.37014346808708,86.62901220311548,19042842,0.0366939336465936,0.5573703884284089,0.5008993718070643,0.4988713318284424,0.4995769993390614
dab512bd-a02d-4c1f-8dbc-9155a163efc0,150.0,55.0,131.1025316869372,91.5135042618902,15395399,0.1743943665612736,0.5294868818202926,0.5007988113993851,0.5746027805362462,0.5037633241075865
dc7e9403-19f7-409f-9240-05ee57cb7aea,150.0,55.0,105.0440494877694,77.74103737192551,24511421,0.0660546432942779,0.5372450640052072,0.5012324297188755,0.5,0.5
e8f9fba4-d151-4b00-bee7-447f0f3e752c,150.0,55.0,108.4388040437414,79.10928127097895,24399460,0.1115228675402068,0.5213701745329743,0.5042593463105385,0.6161486861951259,0.5002528174110836
eebcaf65-7fa4-4118-869d-a084e84530e2,150.0,55.0,149.13374898396827,100.91804411811958,17459357,0.1875610028088035,0.5,0.5,0.6957138802157252,0.5031272097785859
fe380793-8035-414e-b000-09bfe5ece92a,150.0,55.0,106.0347715891061,77.68333128913889,28617630,0.1585830161362835,0.5737021994161484,0.4979984378366732,0.5,0.5
1a276285-8b0e-4cc9-9f0a-a3a002978724,150.0,75.0,136.6033827622598,94.78710895615002,20139781,0.1200626672040723,0.4989035087719298,0.4998702686202687,0.4979959919839679,0.500587037037037
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,150.0,75.0,147.19369745693115,100.93985531231029,20039991,0.0322906897838179,0.5376934984520124,0.4994699832464631,0.5056463775110093,0.4994123048668503
6638cfb3-3831-4fc2-9327-194b76cf22e1,150.0,75.0,178.93519424526292,116.04790612424496,14215385,0.016998071609989,0.5686878536707889,0.4979365992265318,0.5,0.5
749cb2b7-e57e-4453-a794-f6230e4d0226,150.0,75.0,142.563315400494,96.50764394955702,22375998,0.0737441099782101,0.5,0.5,0.5996430392656807,0.5025784172877197
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,150.0,75.0,111.8959591363697,83.66242193150465,21299405,0.2560247487450281,0.7533759344104172,0.5137732002419841,0.7600458788166429,0.5017626617049951
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,150.0,75.0,123.98826978923472,90.03844947839882,18321757,0.0347359498643283,0.5408004964318958,0.5043724653180082,0.5058823529411764,0.4988764044943819
dab512bd-a02d-4c1f-8dbc-9155a163efc0,150.0,75.0,140.73932425977733,99.07315997443722,14220672,0.1724022927745889,0.4948630136986301,0.499622630422077,0.5827333664349553,0.5081355475125966
dc7e9403-19f7-409f-9240-05ee57cb7aea,150.0,75.0,112.47735502191254,83.81227058534118,22735851,0.0631521430620267,0.5100835322195705,0.5049851027486569,0.4993403693931398,0.4998624401913875
e8f9fba4-d151-4b00-bee7-447f0f3e752c,150.0,75.0,115.0623369387476,84.23388751060983,22915050,0.0945718935726072,0.5325522831591724,0.4994354988552043,0.5114908311502739,0.498973553484525
eebcaf65-7fa4-4118-869d-a084e84530e2,150.0,75.0,156.7122119595856,105.94022024109046,16631683,0.1840236085795428,0.5016472773487144,0.5003930817610063,0.6829204006325778,0.4953056267276451
fe380793-8035-414e-b000-09bfe5ece92a,150.0,75.0,114.49774134096428,82.02376229177888,27103278,0.1565886877793521,0.5996378125509964,0.497580693815988,0.5,0.5
1a276285-8b0e-4cc9-9f0a-a3a002978724,150.0,96.0,144.44156712354825,101.43950225665358,18819016,0.1145998737270717,0.5027777777777778,0.5008394383394383,0.500617176381749,0.4990309523809524
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,150.0,96.0,153.06331172823334,103.98435140818614,19453252,0.0294662896080916,0.5369268760135634,0.4993246463142218,0.5084695662665139,0.4993052822598278
6638cfb3-3831-4fc2-9327-194b76cf22e1,150.0,96.0,183.5999738771468,119.0177089512386,13860674,0.0064105773988308,0.5998256578461356,0.5008624393176653,0.5117647058823529,0.5005551883674818
749cb2b7-e57e-4453-a794-f6230e4d0226,150.0,96.0,149.99664363032088,101.63318927898275,21247536,0.0770502462829858,0.4961685823754789,0.4999067896389324,0.6069309875913649,0.5007977911466284
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,150.0,96.0,115.09340058279614,86.10051713175604,20696273,0.2377698109660979,0.7484928864239209,0.4976667271627344,0.7430390760955545,0.4938276355660856
