pid,tier,alpha,cr,cr_realized,file_bytes,r2_wheel,balanced_accuracy_choice,null_choice,balanced_accuracy_feedback,null_feedback,epsilon
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,alpha80,80.0,112.84800481286086,84.38925559420564,21115956,0.2511559504029707,0.7393899204244032,0.49976333938294,0.768311975953172,0.5071579011185221,
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,alpha85,85.0,113.66870350299116,85.02915406251215,20957045,0.2447121367103528,0.73932963588136,0.4894668481548699,0.7580881189685176,0.5026007152790296,
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,alpha90,90.0,114.37166761428172,85.55939910403556,20827166,0.2407627774668577,0.7230528092597057,0.4958885662431943,0.7488530295839266,0.5013293438232339,
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,alpha96 (eps150),96.0,115.09340058279614,86.10051713175604,20696273,0.2377698109660979,0.7484928864239209,0.4976667271627344,0.7430390760955545,0.4938276355660856,
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,alpha75,75.0,123.98826978923472,90.03844947839882,18321757,0.0347359498643283,0.5408004964318958,0.5043724653180082,0.5058823529411764,0.4988764044943819,
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,alpha80,80.0,124.87343432707124,90.84782498315116,18158526,0.0328141033626955,0.5297711389861561,0.4950255069904644,0.5,0.5,
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,alpha85,85.0,125.63707567043006,91.18723878149596,18090937,0.0312965581805679,0.5567867854557275,0.5034027671523056,0.5,0.5,
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,alpha90,90.0,126.28777941391438,91.59161837459362,18011065,0.0282313617149922,0.5441322045417608,0.5089848066410357,0.5,0.5,
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,alpha96 (eps150),96.0,126.96028615498209,92.49612667541244,17834937,0.02397250672778,0.5612413752345493,0.4917410822176362,0.5013676802549463,0.4999650754070779,
dab512bd-a02d-4c1f-8dbc-9155a163efc0,alpha75,75.0,140.73932425977733,99.07315997443722,14220672,0.1724022927745889,0.4948630136986301,0.499622630422077,0.5827333664349553,0.5081355475125966,
dab512bd-a02d-4c1f-8dbc-9155a163efc0,alpha80,80.0,142.48620321260722,99.92563574189286,14099354,0.1693110084864134,0.4973879730671,0.4995487108140843,0.5876675769612711,0.5041286104605776,
dab512bd-a02d-4c1f-8dbc-9155a163efc0,alpha85,85.0,144.03652905295323,100.7237328738037,13987636,0.1680078723956811,0.4991003018342233,0.4996657338703529,0.5508006454816287,0.4983396494216167,
dab512bd-a02d-4c1f-8dbc-9155a163efc0,alpha90,90.0,145.42103936030207,101.7895601767278,13841173,0.1689233409708241,0.4965753424657534,0.4986135057471266,0.5951154419066534,0.4899581470442126,
dab512bd-a02d-4c1f-8dbc-9155a163efc0,alpha96 (eps150),96.0,146.89164352693538,102.95468680190352,13684534,0.1653351192569015,0.5066751799396332,0.496692008868447,0.5836022840119166,0.497328596267121,
dc7e9403-19f7-409f-9240-05ee57cb7aea,alpha75,75.0,112.47735502191254,83.81227058534118,22735851,0.0631521430620267,0.5100835322195705,0.5049851027486569,0.4993403693931398,0.4998624401913875,
dc7e9403-19f7-409f-9240-05ee57cb7aea,alpha80,80.0,113.76740871384088,84.49650124589046,22551742,0.0619797168906954,0.5187188110219136,0.4956301830699421,0.5030667036985603,0.5002986530060328,
dc7e9403-19f7-409f-9240-05ee57cb7aea,alpha85,85.0,114.9257799117189,85.11673730905004,22387410,0.0622724822631953,0.4932631807333478,0.4998652075835811,0.5043859649122807,0.4995923913043478,
dc7e9403-19f7-409f-9240-05ee57cb7aea,alpha90,90.0,115.94579142684027,85.71578730174767,22230949,0.0624216612246841,0.5267872640486007,0.5053108212069056,0.4993403693931398,0.4998624401913875,
dc7e9403-19f7-409f-9240-05ee57cb7aea,alpha96 (eps150),96.0,117.02628533004784,86.72262007681115,21972852,0.0624403871034225,0.5075829898025602,0.5000540147603402,0.5,0.5,
e8f9fba4-d151-4b00-bee7-447f0f3e752c,alpha75,75.0,115.0623369387476,84.23388751060983,22915050,0.0945718935726072,0.5325522831591724,0.4994354988552043,0.5114908311502739,0.498973553484525,
e8f9fba4-d151-4b00-bee7-447f0f3e752c,alpha80,80.0,116.19558442771736,84.9760159444073,22714924,0.092878985490068,0.5264589756825759,0.5038131414323561,0.5113816781773438,0.4994093445236309,
e8f9fba4-d151-4b00-bee7-447f0f3e752c,alpha85,85.0,117.19950555138225,85.70874801049983,22520732,0.0880645345863873,0.5191379382507638,0.503130787126229,0.5106076843692943,0.5018844879489103,
e8f9fba4-d151-4b00-bee7-447f0f3e752c,alpha90,90.0,118.07020746317544,86.33907175591258,22356318,0.087144248032654,0.5163685701131465,0.4993261695838835,0.5009922997539097,0.5004144575807412,
e8f9fba4-d151-4b00-bee7-447f0f3e752c,alpha96 (eps150),96.0,118.98772260363889,87.04123174769808,22175970,0.0838594542816086,0.5102996777208868,0.4988191586736467,0.5065194093831865,0.5003599728057014,
eebcaf65-7fa4-4118-869d-a084e84530e2,alpha75,75.0,156.7122119595856,105.94022024109046,16631683,0.1840236085795428,0.5016472773487144,0.5003930817610063,0.6829204006325778,0.4953056267276451,
eebcaf65-7fa4-4118-869d-a084e84530e2,alpha80,80.0,158.0441623295816,106.82720094126256,16493591,0.184523338224683,0.5004643660181836,0.5009542179105239,0.6746989173188436,0.5019728673627756,
eebcaf65-7fa4-4118-869d-a084e84530e2,alpha85,85.0,159.2111887771801,107.60287551022329,16374694,0.1854675586889175,0.5065891093948578,0.5012384462607898,0.661864887879648,0.4951757721023777,
eebcaf65-7fa4-4118-869d-a084e84530e2,alpha90,90.0,160.24216409984342,108.33147202716286,16264564,0.1825652543350062,0.4981132075471698,0.5005684567005322,0.6563501074571185,0.4977029322900883,
eebcaf65-7fa4-4118-869d-a084e84530e2,alpha96 (eps150),96.0,161.3380908014151,108.97308712006536,16168801,0.184217750316969,0.5,0.5,0.6416710595677385,0.4969405070207821,
fe380793-8035-414e-b000-09bfe5ece92a,alpha75,75.0,114.49774134096428,82.02376229177888,27103278,0.1565886877793521,0.5996378125509964,0.497580693815988,0.5,0.5,
fe380793-8035-414e-b000-09bfe5ece92a,alpha80,80.0,116.1442265305875,82.96609415378842,26795438,0.1580636941405848,0.6096059001650016,0.497049531351002,0.5,0.5,
fe380793-8035-414e-b000-09bfe5ece92a,alpha85,85.0,117.64298348083268,84.23268851298354,26392519,0.1580438945228288,0.5918115718663306,0.4987867377720319,0.5,0.5,
fe380793-8035-414e-b000-09bfe5ece92a,alpha90,90.0,119.01019586521404,86.04194964955263,25837546,0.1591011842626859,0.5943795216768508,0.5052889463477699,0.5,0.5,
fe380793-8035-414e-b000-09bfe5ece92a,alpha96 (eps150),96.0,120.50544772591924,87.34607193257776,25451778,0.1618913350296896,0.5988762669761201,0.4995133322559792,0.5,0.5,
1a276285-8b0e-4cc9-9f0a-a3a002978724,eps225 (alpha28),,111.70845598184847,79.96822101721531,23871878,0.1329834670374242,0.5016812865497077,0.5007246376811594,0.540552118730214,0.5009976911976913,225.0
1a276285-8b0e-4cc9-9f0a-a3a002978724,eps300 (alpha28),,119.67009944771574,83.83411294862866,22771060,0.1328001720187488,0.5016812865497077,0.5005314009661835,0.5546600447271354,0.5043429052429054,300.0
