from,to,feature,n_trans,n_probes,cohens_d,pval,pval_bonf
HPF,MB,psd_beta_csd,17,17,2.6962,1.8232891523141593e-31,2.953728426748938e-28
HPF,MB,rms_lf_csd,17,17,2.5882,1.4719323428986363e-30,2.384530395495791e-27
HPF,MB,psd_lfp_csd,17,17,2.5694,1.76045338484666e-30,2.851934483451589e-27
HPF,MB,psd_theta_csd,17,17,2.5031,2.5713779302654e-29,4.165632247029948e-26
HPF,MB,psd_alpha_csd,17,17,2.4236,2.1227668246778024e-28,3.43888225597804e-25
HPF,MB,psd_delta_csd,17,17,2.422,2.7613274600160576e-31,4.473350485226013e-28
HPF,MB,rms_lf_csd_diff1,17,17,2.3556,1.305520031524273e-29,2.1149424510693225e-26
HPF,MB,psd_lfp_csd_diff1,17,17,2.3391,3.6492553877026666e-29,5.91179372807832e-26
HPF,MB,psd_beta_csd_diff1,17,17,2.3192,5.803028148148546e-28,9.400905600000644e-25
HPF,MB,psd_delta_csd_diff1,17,17,2.3069,5.134524137538745e-31,8.317929102812768e-28
HPF,MB,psd_theta_csd_diff1,17,17,2.2536,3.556696507550418e-28,5.761848342231677e-25
HPF,MB,psd_gamma_csd,17,17,2.2484,6.192367196134212e-25,1.0031634857737423e-21
HPF,MB,psd_alpha_csd_diff1,17,17,2.1385,6.653516081438829e-26,1.0778696051930903e-22
HPF,MB,psd_gamma_csd_diff1,17,17,2.097,3.0987546118509393e-25,5.019982471198522e-22
HPF,MB,psd_beta,17,17,1.854,1.5132045229443615e-24,2.4513913271698656e-21
TH,CNU,alpha_std,22,22,1.7665,1.7135340136003447e-10,2.7759251020325586e-07
TH,CNU,cor_ratio,22,22,1.585,2.7134326571187415e-08,4.3957609045323614e-05
TH,CNU,trough_time_secs,22,22,1.544,4.566647134430039e-10,7.397968357776663e-07
TH,CNU,recovery_time_secs,22,22,1.5438,2.656452120382688e-10,4.3034524350199544e-07
HPF,MB,psd_gamma,17,17,1.4657,4.4011499526771925e-18,7.129862923337052e-15
TH,CNU,alpha_mean,22,22,1.4376,3.976055775680955e-07,0.0006441210356603146
TH,CNU,rms_ap,22,22,1.4011,3.289761527159847e-08,5.329413673998952e-05
HPF,MB,psd_lfp,17,17,1.2909,5.267373834443415e-17,8.533145611798333e-14
TH,HPF,rms_lf_csd_diff1,198,198,1.2033,0.0,0.0
TH,HPF,psd_alpha_csd_diff1,198,198,1.1986,0.0,0.0
TH,HPF,psd_lfp_csd_diff1,198,198,1.1976,0.0,0.0
HPF,MB,psd_theta,17,17,1.1961,5.054118704249435e-12,8.187672300884086e-09
TH,HPF,psd_theta_csd_diff1,198,198,1.1886,0.0,0.0
TH,HPF,psd_alpha_csd,198,198,1.1749,0.0,0.0
TH,HPF,psd_beta_csd_diff1,198,198,1.1657,0.0,0.0
TH,HPF,psd_theta_csd,198,198,1.1555,0.0,0.0
TH,HPF,psd_delta_csd_diff1,198,198,1.1549,0.0,0.0
TH,HPF,psd_beta_csd,198,198,1.1152,0.0,0.0
TH,HPF,psd_lfp_csd,198,198,1.0999,0.0,0.0
TH,HPF,rms_lf_csd,198,198,1.0985,0.0,0.0
TH,HPF,psd_gamma_csd_diff1,198,198,1.0977,0.0,0.0
HPF,MB,trough_time_secs,17,17,1.0565,1.6921613590830973e-17,2.7413014017146176e-14
TH,HPF,psd_beta,198,198,1.0516,0.0,0.0
HPF,MB,psd_alpha,17,17,1.0408,1.0493756255541537e-13,1.699988513397729e-10
HPF,MB,recovery_time_secs,17,17,1.0335,3.4154153348530975e-17,5.532972842462018e-14
TH,HPF,psd_gamma_csd,198,198,1.0079,4.2347381868154324e-274,6.860275862641e-271
TH,HPF,psd_delta_csd,198,198,1.0063,3.0368110283663325e-273,4.919633865953459e-270
TH,CNU,depolarisation_slope,22,22,1.0028,1.391498408997639e-05,0.02254227422576175
TH,CNU,distance_to_tip_um,22,22,0.9975,0.000708843523170799,1.0
TH,HPF,psd_gamma,198,198,0.9881,0.0,0.0
TH,HPF,psd_theta,198,198,0.9818,8.99409307532313e-310,1.4570430782023467e-306
TH,HPF,psd_lfp,198,198,0.9797,2.9383930877545033e-300,4.760196802162295e-297
TH,HPF,psd_alpha,198,198,0.9487,1.4425741937153074e-292,2.336970193818798e-289
TH,HPF,cor_ratio,198,198,0.9459,6.9650689781874e-262,1.1283411744663588e-258
CNU,TH,trough_val,22,22,0.9339,2.081782387618488e-09,3.372487467941951e-06
CNU,TH,recovery_slope,22,22,0.9308,6.503456963930365e-09,1.053560028156719e-05
CNU,TH,peak_val,22,22,0.9048,7.500911644910225e-10,1.2151476864754565e-06
TH,CNU,trough_val,22,22,0.8912,0.000507054742171907,0.8214286823184893
TH,HPF,psd_delta,198,198,0.8893,1.0787060690639363e-244,1.7475038318835768e-241
TH,CNU,psd_gamma_csd_diff1,22,22,0.885,8.127743458237444e-05,0.1316694440234466
HPF,Isocortex,psd_alpha_csd,313,310,0.8772,2.0252449395586728e-215,3.28089680208505e-212
HPF,fiber tracts,distance_to_tip_um,21,21,0.8769,3.6166213698811365e-31,5.858926619207441e-28
HPF,MB,psd_delta,17,17,0.8743,2.8444421997013014e-09,4.607996363516108e-06
HPF,MB,rms_ap,17,17,0.8728,2.535914793061899e-12,4.108181964760276e-09
HPF,Isocortex,psd_beta_csd,313,310,0.8711,6.314698861046069e-224,1.0229812154894632e-220
TH,CNU,peak_val,22,22,0.8682,0.002184164471577883,1.0
HPF,Isocortex,psd_theta_csd,313,310,0.8568,1.8887280528455343e-208,3.0597394456097657e-205
fiber tracts,root,alpha_std,17,13,0.854,2.111603701999991e-09,3.4207979972399858e-06
MB,HPF,trough_time_secs,120,119,0.8526,1.1212360468658214e-129,1.816402395922631e-126
TH,CNU,repolarisation_slope,22,22,0.8432,0.00040622655862523454,0.65808702497288
MB,HPF,recovery_time_secs,120,119,0.8382,8.958464359236629e-128,1.451271226196334e-124
TH,CNU,psd_beta_csd_diff1,22,22,0.837,0.0015501627709288604,1.0
TH,HPF,aperiodic_offset,198,198,0.8279,1.3135379823618994e-219,2.127931531426277e-216
HPF,Isocortex,psd_lfp_csd,313,310,0.8195,3.8430681224837937e-205,6.225770358423746e-202
HPF,MB,peak_val,17,17,0.8163,3.136754448852604e-08,5.0815422071412184e-05
HPF,Isocortex,psd_gamma_csd,313,310,0.8139,3.576441780951977e-208,5.793835685142203e-205
CB,void_fluid,peak_val,29,29,0.8119,3.390779613195978e-17,5.493062973377484e-14
HPF,Isocortex,rms_lf_csd,313,310,0.8101,2.7127350807503835e-200,4.3946308308156214e-197
CNU,TH,repolarisation_slope,22,22,0.8065,2.223862257857993e-09,3.6026568577299488e-06
MB,HPF,psd_beta_csd,120,119,0.7954,5.1819730876768164e-101,8.394796402036442e-98
TH,CNU,psd_alpha_csd_diff1,22,22,0.7917,0.015377477303303827,1.0
MB,HPF,psd_alpha_csd,120,119,0.79,8.602624505635677e-101,1.3936251699129797e-97
CTXsp,HPF,trough_time_secs,28,28,0.7868,2.6879797846095095e-30,4.354527251067405e-27
CTXsp,HPF,recovery_time_secs,28,28,0.7863,4.1318711933742715e-30,6.69363133326632e-27
TH,HPF,rms_lf,198,198,0.7817,1.735881082546039e-232,2.8121273537245833e-229
TH,CNU,tip_time_secs,22,22,0.7738,0.00019157518962716703,0.3103518071960106
CB,void_fluid,tip_val,29,29,0.7726,9.959584343104947e-16,1.6134526635830014e-12
TH,CNU,psd_theta_csd_diff1,22,22,0.7725,0.011585842039204104,1.0
TH,HPF,rms_ap,198,198,0.7699,5.727782848092779e-199,9.279008213910302e-196
MB,HPF,psd_theta_csd,120,119,0.764,6.118641930681387e-96,9.912199927703847e-93
TH,CNU,psd_lfp_csd_diff1,22,22,0.7627,0.0004612791355117361,0.7472721995290125
CB,void_fluid,depolarisation_slope,29,29,0.7626,1.7039857213796377e-15,2.760456868635013e-12
MB,HPF,psd_gamma_csd,120,119,0.7493,1.6755413481962843e-90,2.7143769840779804e-87
MB,HPF,psd_lfp_csd,120,119,0.7471,1.7219703706207178e-88,2.7895920004055625e-85
TH,CNU,rms_lf_csd_diff1,22,22,0.742,0.000856968745045533,1.0
MB,HPF,rms_lf_csd,120,119,0.7383,1.8365134183584216e-86,2.9751517377406428e-83
TH,CNU,tip_val,22,22,0.7366,0.0011226164268091667,1.0
HPF,Isocortex,psd_beta_csd_diff1,313,310,0.7347,1.5898623986177096e-181,2.57557708576069e-178
HPF,Isocortex,psd_gamma_csd_diff1,313,310,0.7313,4.1145541683082403e-188,6.66557775265935e-185
HPF,Isocortex,psd_alpha_csd_diff1,313,310,0.7188,4.433321299607227e-166,7.181980505363708e-163
TH,CNU,psd_gamma,22,22,0.7051,0.003399335955382153,1.0
HPF,Isocortex,psd_lfp_csd_diff1,313,310,0.7005,1.3938826882481817e-168,2.258089954962054e-165
HPF,Isocortex,psd_theta_csd_diff1,313,310,0.6995,1.1805911315360252e-159,1.9125576330883607e-156
HPF,Isocortex,psd_delta_csd,313,310,0.6979,1.341374476318012e-162,2.1730266516351794e-159
MB,HPF,psd_beta_csd_diff1,120,119,0.6975,8.579178035510284e-93,1.389826841752666e-89
HPF,MB,rms_lf,17,17,0.695,8.529446959095212e-15,1.3817704073734245e-11
MB,HPF,rms_lf_csd_diff1,120,119,0.6915,2.271150471367892e-85,3.679263763615985e-82
MB,HPF,psd_lfp_csd_diff1,120,119,0.6901,3.5302983606481645e-86,5.719083344250026e-83
HPF,MB,trough_val,17,17,0.6896,7.169166027856457e-07,0.001161404896512746
HPF,Isocortex,rms_lf_csd_diff1,313,310,0.6893,4.4168587141504066e-163,7.155311116923659e-160
CB,void_fluid,trough_val,29,29,0.6888,2.1203967660830827e-13,3.435042761054594e-10
MB,HPF,psd_gamma_csd_diff1,120,119,0.6833,1.1364958823813568e-88,1.841123329457798e-85
HPF,MB,tip_time_secs,17,17,0.6722,5.264763508398344e-07,0.0008528916883605317
MB,HPF,repolarisation_slope,120,119,0.6695,6.154484456238816e-90,9.970264819106882e-87
CB,void_fluid,repolarisation_slope,29,29,0.6652,1.009792647138316e-12,1.6358640883640719e-09
MB,HPF,psd_alpha_csd_diff1,120,119,0.6649,4.008225421011108e-87,6.493325182037995e-84
MB,HPF,psd_theta_csd_diff1,120,119,0.6618,6.440271571483982e-88,1.043323994580405e-84
HPF,MB,psd_residual_theta,17,17,0.6603,1.570721847625233e-07,0.00025445693931528773
OLF,CTXsp,distance_to_tip_um,70,69,0.6538,0.0,0.0
MB,HPF,psd_delta_csd_diff1,120,119,0.6533,8.291484896195429e-72,1.3432205531836595e-68
TH,CNU,recovery_slope,22,22,0.6495,0.002885449066991851,1.0
fiber tracts,HB,alpha_mean,16,16,0.6474,8.359492045144891e-10,1.3542377113134723e-06
MB,HPF,psd_delta_csd,120,119,0.6394,5.050985741311372e-65,8.182596900924422e-62
HPF,MB,alpha_std,17,17,0.6385,5.512370811554987e-07,0.0008930040714719079
TH,CNU,psd_delta_csd_diff1,22,22,0.6296,0.043511315944413036,1.0
MB,HPF,psd_beta,120,119,0.6282,8.37401925434659e-80,1.3565911192041476e-76
MB,HPF,recovery_slope,120,119,0.6134,2.4003594334647653e-94,3.8885822822129197e-91
HPF,MB,psd_residual_alpha,17,17,0.6129,5.477954402015345e-06,0.008874286131264859
TH,CNU,psd_gamma_csd,22,22,0.6126,0.0019503377692368545,1.0
fiber tracts,HB,alpha_std,16,16,0.611,5.077800873374012e-07,0.0008226037414865899
fiber tracts,root,alpha_mean,17,13,0.6091,5.899250523788704e-07,0.0009556785848537701
TH,HPF,alpha_mean,198,198,0.5975,8.406666780007626e-146,1.3618800183612355e-142
TH,CNU,psd_beta_csd,22,22,0.5943,0.0005928684456460373,0.9604468819465805
TH,CNU,psd_beta,22,22,0.593,0.012745672990818482,1.0
Isocortex,void,trough_val,57,57,0.5917,2.4045751253677065e-23,3.8954117030956844e-20
MB,HPF,psd_lfp,120,119,0.5914,5.03406908017047e-65,8.155191909876162e-62
MB,HPF,psd_gamma,120,119,0.5905,1.4255348215976425e-69,2.309366410988181e-66
CNU,TH,peak_time_secs,22,22,0.5893,0.0010845889741482439,1.0
HPF,MB,aperiodic_offset,17,17,0.5883,6.342056765136861e-06,0.010274131959521714
TH,CNU,psd_residual_delta,22,22,0.5875,0.007828474531334452,1.0
MB,HPF,psd_alpha,120,119,0.5862,4.343780218498224e-72,7.036923953967123e-69
CNU,HY,distance_to_tip_um,26,21,0.5838,2.2298088126360832e-13,3.612290276470455e-10
MB,HPF,psd_theta,120,119,0.5836,7.672003047728176e-72,1.2428644937319646e-68
TH,CNU,psd_alpha,22,22,0.5812,0.018476299019015912,1.0
HPF,Isocortex,psd_delta_csd_diff1,313,310,0.58,2.775413806036252e-122,4.496170365778728e-119
fiber tracts,MB,trough_val,27,27,0.5793,5.046034558121929e-20,8.174575984157525e-17
MB,HPF,rms_ap,120,119,0.5754,9.322324482102188e-64,1.5102165661005545e-60
MB,HPF,trough_val,120,119,0.5714,6.598028371388993e-71,1.0688805961650168e-67
Isocortex,void,peak_val,57,57,0.5686,2.2083120760753543e-26,3.577465563242074e-23
CNU,HY,alpha_std,26,21,0.564,2.2631029682722247e-12,3.666226808601004e-09
Isocortex,void_fluid,peak_val,107,107,0.561,2.3523490562452114e-16,3.8108054711172425e-13
CTXsp,HPF,distance_to_tip_um,28,28,0.5548,1.03130252970975e-15,1.670710098129795e-12
Isocortex,void,repolarisation_slope,57,57,0.5547,4.198975171769225e-22,6.802339778266145e-19
Isocortex,void_fluid,tip_val,107,107,0.5474,4.421506605618519e-17,7.162840701102e-14
TH,CNU,peak_time_secs,22,22,0.5445,4.5922023382468906e-05,0.07439367787959963
MB,HPF,tip_time_secs,120,119,0.544,2.9863870353997154e-58,4.837946997347539e-55
MB,HPF,cor_ratio,120,119,0.5435,5.731829627216281e-54,9.285563996090375e-51
MB,HPF,depolarisation_slope,120,119,0.5419,2.107564108656242e-59,3.414253856023112e-56
Isocortex,void_fluid,depolarisation_slope,107,107,0.5357,8.080443640889717e-18,1.309031869824134e-14
OLF,CTXsp,tip_time_secs,70,69,0.5339,7.679426665528007e-47,1.244067119815537e-43
MB,HPF,aperiodic_offset,120,119,0.5334,5.389364165751231e-54,8.730769948516995e-51
TH,CNU,psd_lfp,22,22,0.5311,0.015377477303303827,1.0
fiber tracts,MB,trough_time_secs,27,27,0.531,1.4855516146797047e-15,2.4065936157811216e-12
Isocortex,void,depolarisation_slope,57,57,0.5304,3.5383409531980634e-28,5.732112344180863e-25
fiber tracts,MB,peak_val,27,27,0.5293,4.961935955614719e-16,8.038336248095845e-13
HPF,MB,distance_to_tip_um,17,17,0.5274,0.00010791977547341958,0.17483003626693971
OLF,CNU,cor_ratio,18,15,0.5256,1.110119151463463e-08,1.79839302537081e-05
Isocortex,void_fluid,trough_val,107,107,0.5256,6.5654007262412835e-16,1.0635949176510879e-12
fiber tracts,MB,recovery_time_secs,27,27,0.5253,3.3203350503304297e-15,5.378942781535296e-12
MB,HPF,psd_delta,120,119,0.525,9.98295568309328e-46,1.6172388206611112e-42
fiber tracts,MB,repolarisation_slope,27,27,0.5206,1.2563758979332188e-19,2.0353289546518144e-16
TH,CNU,psd_theta,22,22,0.5201,0.022108463612628786,1.0
OLF,CNU,rms_ap,18,15,0.5158,2.974837775664074e-13,4.8192371965758e-10
MB,HY,psd_gamma_csd,24,23,0.5157,3.0006375237112486e-20,4.861032788412223e-17
TH,CNU,psd_delta,22,22,0.5152,0.020221327709868377,1.0
CNU,TH,psd_residual_beta,22,22,0.512,0.002054264553377849,1.0
CB,void_fluid,peak_time_secs,29,29,0.5099,1.5904694556561237e-09,2.5765605181629206e-06
CNU,HY,cor_ratio,26,21,0.5097,3.465293874418284e-10,5.61377607655762e-07
Isocortex,void,recovery_slope,57,57,0.5067,3.3556945223688616e-21,5.436225126237556e-18
fiber tracts,MB,distance_to_tip_um,27,27,0.5058,4.882027386826258e-16,7.908884366658538e-13
TH,CNU,psd_alpha_csd,22,22,0.5039,0.0022465047704017574,1.0
MB,HPF,peak_val,120,119,0.496,2.2402625319038032e-58,3.629225301684161e-55
CB,void_fluid,aperiodic_exponent,29,29,0.4959,5.516333361058911e-10,8.936460044915436e-07
Isocortex,void_fluid,repolarisation_slope,107,107,0.4941,1.8431815537448666e-16,2.985954117066684e-13
CB,void_fluid,tip_time_secs,29,29,0.4885,0.0022387674729804985,1.0
fiber tracts,TH,distance_to_tip_um,21,21,0.4842,1.5441462263123454e-26,2.5015168866259995e-23
CNU,Isocortex,distance_to_tip_um,110,110,0.4833,1.3558878634937313e-21,2.1965383388598446e-18
HPF,MB,aperiodic_exponent,17,17,0.4804,0.003906432379757668,1.0
HPF,fiber tracts,psd_delta,21,21,0.4782,3.128198175537637e-07,0.0005067681044370972
HPF,fiber tracts,recovery_slope,21,21,0.4759,4.971309992952244e-14,8.053522188582635e-11
CNU,TH,rms_ap,22,22,0.4718,0.0119768862792859,1.0
MB,HY,psd_beta_csd,24,23,0.4713,1.4508939835796712e-19,2.3504482533990674e-16
HPF,fiber tracts,psd_delta_csd,21,21,0.4707,5.813421499897186e-12,9.417742829833441e-09
HPF,fiber tracts,repolarisation_slope,21,21,0.468,4.262149099513393e-12,6.904681541211697e-09
TH,CNU,aperiodic_offset,22,22,0.4651,0.00954345651140094,1.0
MB,HPF,rms_lf,120,119,0.4643,7.409903235858684e-47,1.2004043242091068e-43
HPF,fiber tracts,psd_theta_csd_diff1,21,21,0.4629,6.0958607205821296e-09,9.87529436734305e-06
CTXsp,Isocortex,psd_gamma,18,13,0.4622,1.5033279500136704e-08,2.4353912790221462e-05
CB,fiber tracts,distance_to_tip_um,19,19,0.4604,1.353336794842827e-13,2.19240560764538e-10
HPF,fiber tracts,peak_val,21,21,0.4601,2.9326175008799245e-13,4.750840351425478e-10
CTXsp,Isocortex,psd_gamma_csd,18,13,0.4601,1.325166652798131e-06,0.0021467699775329723
HPF,fiber tracts,alpha_mean,21,21,0.4553,2.1575598543963596e-09,3.4952469641221025e-06
CTXsp,Isocortex,psd_residual_theta,18,13,0.453,1.4834387510195433e-06,0.00240317077665166
CB,void_fluid,recovery_slope,29,29,0.4523,1.0023819104570626e-08,1.6238586949404413e-05
MB,Isocortex,cor_ratio,43,43,0.4501,3.3313987792556343e-15,5.396866022394127e-12
HPF,MB,psd_residual_delta,17,17,0.4482,2.0199670654133974e-05,0.03272346645969704
HPF,fiber tracts,psd_theta_csd,21,21,0.4471,2.9910735965634442e-09,4.84553922643278e-06
CNU,Isocortex,cor_ratio,110,110,0.4461,2.6838857427897283e-14,4.34789490331936e-11
TH,CNU,psd_residual_lfp,22,22,0.4406,0.05515932917499855,1.0
HPF,fiber tracts,psd_delta_csd_diff1,21,21,0.4399,2.06880918567554e-08,3.351470880794375e-05
HPF,fiber tracts,psd_alpha_csd_diff1,21,21,0.4375,4.7251462941584643e-07,0.0007654736996536712
TH,CNU,psd_residual_gamma,22,22,0.4373,0.031268906560118284,1.0
fiber tracts,root,distance_to_tip_um,17,13,0.4363,4.4863843196019104e-10,7.267942597755095e-07
CTXsp,CNU,distance_to_tip_um,52,49,0.4351,2.6192582243530785e-28,4.243198323451987e-25
OLF,CNU,distance_to_tip_um,18,15,0.4342,3.6994796115408235e-10,5.993156970696134e-07
HPF,fiber tracts,depolarisation_slope,21,21,0.4337,8.849498460459543e-11,1.433618750594446e-07
CTXsp,Isocortex,rms_lf_no_car,18,13,0.4319,8.978433703874107e-05,0.1454506260027605
HPF,fiber tracts,trough_val,21,21,0.4295,3.1517944828372156e-13,5.105907062196289e-10
CNU,HY,alpha_mean,26,21,0.4291,1.2172594751503132e-07,0.00019719603497435074
MB,HY,distance_to_tip_um,24,23,0.427,1.0316453469272346e-08,1.67126546202212e-05
HPF,fiber tracts,aperiodic_offset,21,21,0.4249,7.945024809236699e-06,0.012870940190963453
CB,MB,trough_val,26,23,0.4241,1.3433740940314498e-10,2.1762660323309485e-07
fiber tracts,MB,recovery_slope,27,27,0.422,1.422904114724792e-20,2.305104665854163e-17
MB,Isocortex,distance_to_tip_um,43,43,0.4211,2.2636288731035098e-13,3.667078774427686e-10
CB,MB,peak_val,26,23,0.4187,9.487778724772896e-10,1.5370201534132091e-06
TH,CNU,psd_lfp_csd,22,22,0.4165,0.01026834233957949,1.0
MB,HY,psd_lfp_csd,24,23,0.4145,3.785498676864718e-10,6.132507856520844e-07
fiber tracts,root,trough_time_secs,17,13,0.4138,0.0004679715107773242,0.7581138474592652
fiber tracts,root,recovery_time_secs,17,13,0.4121,0.00042817992294778384,0.6936514751754098
Isocortex,void,tip_val,57,57,0.4097,2.6722204003037542e-20,4.328997048492082e-17
Isocortex,void_fluid,recovery_slope,107,107,0.4084,2.1912449228774412e-13,3.5498167750614546e-10
HPF,fiber tracts,rms_lf_csd_diff1,21,21,0.4081,1.498136965062331e-08,2.4269818834009763e-05
MB,HY,psd_gamma_csd_diff1,24,23,0.4052,9.001622964016727e-18,1.4582629201707098e-14
CNU,TH,aperiodic_exponent,22,22,0.4046,0.04819904450523648,1.0
fiber tracts,root,psd_residual_theta,17,13,0.4014,0.00024950580167098466,0.40419939870699517
CNU,TH,psd_gamma_csd,22,22,0.4007,0.013116452449032262,1.0
HPF,fiber tracts,psd_lfp_csd_diff1,21,21,0.3994,8.300232908157907e-08,0.0001344637731121581
HPF,MB,alpha_mean,17,17,0.3993,1.1639042581240352e-05,0.01885524898160937
CB,MB,repolarisation_slope,26,23,0.398,7.84668579636164e-09,1.2711630990105856e-05
OLF,CTXsp,recovery_time_secs,70,69,0.3979,1.674566032319346e-24,2.7127969723573405e-21
HPF,fiber tracts,psd_alpha_csd,21,21,0.3974,1.1892537136043172e-07,0.0001926591016038994
TH,CNU,psd_theta_csd,22,22,0.3966,0.012153501801609033,1.0
MB,HY,rms_lf_csd,24,23,0.3953,4.282287203779867e-09,6.937305270123384e-06
TH,CNU,psd_residual_theta,22,22,0.3935,0.016864509565458135,1.0
TH,CNU,rms_lf_csd,22,22,0.3932,0.031268906560118284,1.0
OLF,CTXsp,trough_time_secs,70,69,0.3931,7.075621266247443e-24,1.1462506451320858e-20
HPF,MB,psd_residual_gamma,17,17,0.3931,0.0003711671533081931,0.6012907883592729
CB,MB,trough_time_secs,26,23,0.3927,7.230991697777168e-08,0.00011714206550399011
CNU,TH,distance_to_tip_um,22,22,0.3922,1.1131871360703371e-05,0.018033631604339462
root,fiber tracts,psd_beta,27,21,0.3898,4.636090287279394e-05,0.07510466265392618
HPF,fiber tracts,cor_ratio,21,21,0.3891,2.524458155802424e-07,0.0004089622212399927
CB,MB,recovery_time_secs,26,23,0.3884,4.9948773990943054e-08,8.091701386532775e-05
CB,MB,recovery_slope,26,23,0.3871,5.683547005769335e-10,9.207346149346323e-07
HPF,fiber tracts,tip_val,21,21,0.385,8.080090215592223e-08,0.00013089746149259402
CTXsp,Isocortex,rms_lf,18,13,0.3841,0.00020991798093263078,0.34006712911086184
TH,CNU,rms_lf,22,22,0.3839,0.04713870445827766,1.0
CNU,TH,psd_lfp_csd,22,22,0.3814,0.009652524169304372,1.0
HPF,fiber tracts,rms_lf,21,21,0.3806,3.241520513228844e-07,0.0005251263231430727
MB,HPF,distance_to_tip_um,120,119,0.377,3.4544954022643134e-29,5.596282551668188e-26
MB,Isocortex,rms_ap,43,43,0.3756,4.260257627136288e-12,6.901617355960786e-09
root,fiber tracts,psd_gamma,27,21,0.3754,3.4437157627287257e-06,0.005578819535620535
CNU,Isocortex,alpha_mean,110,110,0.3754,5.442966850720622e-08,8.817606298167408e-05
OLF,CNU,psd_beta,18,15,0.3743,2.5517283265432354e-05,0.041337998890000414
CNU,TH,rms_lf_csd_diff1,22,22,0.3739,0.013928462026236262,1.0
CB,void_fluid,cor_ratio,29,29,0.3728,0.0003639504694699575,0.5895997605413312
CNU,TH,psd_delta_csd_diff1,22,22,0.3727,0.01815682752687872,1.0
CNU,TH,rms_lf_csd,22,22,0.3726,0.04353021274599041,1.0
HPF,Isocortex,distance_to_tip_um,313,310,0.3705,0.0,0.0
HPF,fiber tracts,psd_lfp,21,21,0.3693,2.865667250377807e-06,0.004642380945612048
CNU,TH,psd_residual_theta,22,22,0.3687,0.006860600675320118,1.0
root,fiber tracts,alpha_mean,27,21,0.3682,1.6799693812396235e-06,0.00272155039760819
CB,MB,tip_val,26,23,0.3678,2.2666895328866337e-07,0.00036720370432763465
CNU,TH,psd_lfp_csd_diff1,22,22,0.3673,0.09610754926132178,1.0
CNU,HY,tip_time_secs,26,21,0.3667,8.133871395743306e-06,0.013176871661104156
HPF,fiber tracts,psd_theta,21,21,0.3657,2.2798465247860626e-06,0.0036933513701534215
fiber tracts,MB,rms_ap,27,27,0.3656,2.3201881546906772e-10,3.758704810598897e-07
fiber tracts,MB,tip_time_secs,27,27,0.3627,2.567950353875501e-05,0.041600795732783115
CNU,TH,psd_delta_csd,22,22,0.3609,0.03350079607686576,1.0
CTXsp,HPF,tip_time_secs,28,28,0.3591,7.358215734108676e-07,0.0011920309489256056
CB,MB,distance_to_tip_um,26,23,0.358,1.3074229343601473e-07,0.00021180251536634387
CB,fiber tracts,psd_residual_gamma,19,19,0.3574,0.000200829382647498,0.32534359988894673
HPF,Isocortex,aperiodic_exponent,313,310,0.3565,1.0063882717471671e-52,1.6303490002304107e-49
HPF,fiber tracts,psd_beta_csd_diff1,21,21,0.3539,8.478300258272516e-07,0.0013734846418401476
MB,HY,psd_beta_csd_diff1,24,23,0.3537,2.961470147953594e-15,4.797581639684822e-12
CTXsp,HPF,psd_residual_alpha,28,28,0.3516,2.244093676842341e-07,0.00036354317564845924
HY,CNU,distance_to_tip_um,32,27,0.3515,2.211915761662908e-09,3.583303533893911e-06
root,fiber tracts,alpha_std,27,21,0.351,4.197561772689221e-05,0.06800050071756539
CNU,TH,psd_theta_csd_diff1,22,22,0.3495,0.061738903126585844,1.0
CTXsp,Isocortex,rms_ap,18,13,0.3488,9.15767968969051e-05,0.14835441097298627
CTXsp,Isocortex,psd_lfp,18,13,0.3483,0.0027537271664505297,1.0
CB,MB,tip_time_secs,26,23,0.3483,1.1691389556696311e-06,0.0018940051081848025
CTXsp,Isocortex,psd_lfp_csd,18,13,0.3479,0.0018850264433121022,1.0
fiber tracts,root,tip_time_secs,17,13,0.3464,8.459718442932075e-06,0.013704743877549962
fiber tracts,MB,depolarisation_slope,27,27,0.3459,2.6153156352942342e-11,4.236811329176659e-08
CB,fiber tracts,psd_residual_lfp,19,19,0.3437,3.162296439458664e-05,0.05122920231923036
MB,HPF,tip_val,120,119,0.3427,7.09327823906719e-36,1.1491110747288847e-32
MB,TH,cor_ratio,101,78,0.3425,5.788695418519223e-23,9.377686578001141e-20
CNU,TH,psd_beta_csd,22,22,0.3414,0.030907428129292258,1.0
OLF,CTXsp,psd_gamma_csd_diff1,70,69,0.3413,7.904642489545372e-22,1.2805520833063502e-18
TH,CNU,psd_delta_csd,22,22,0.3407,0.022108463612628786,1.0
CB,MB,depolarisation_slope,26,23,0.3406,1.306008558435221e-06,0.002115733864665058
OLF,CNU,psd_lfp,18,15,0.3405,0.0019670707030881324,1.0
OLF,CNU,rms_lf,18,15,0.3401,0.00036403783084479617,0.5897412859685698
HPF,fiber tracts,rms_lf_csd,21,21,0.34,1.3510700258708591e-05,0.021887334419107916
root,fiber tracts,depolarisation_slope,27,21,0.3389,0.02276594223995396,1.0
CB,fiber tracts,recovery_time_secs,19,19,0.3383,0.0012226661366010606,1.0
fiber tracts,root,psd_theta_csd_diff1,17,13,0.3378,0.0049701454052799325,1.0
CB,fiber tracts,trough_time_secs,19,19,0.3372,0.0011913418937636833,1.0
CTXsp,HPF,psd_alpha_csd_diff1,28,28,0.3372,6.026524615702021e-09,9.762969877437274e-06
